4,35,1000.0,100.0,80.0,885.0,1,900,400,15.0
4,36,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,37,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,38,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,39,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,40,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,41,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,42,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,43,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,44,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,45,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,46,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,47,1000.0,100.0,80.0,810.0,0,900,400,15.0
4,48,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,49,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,50,1000.0,100.0,80.0,855.0,1,900,400,15.0
5,1,2000.0,100.0,0.0,870.0,1,900,400,7.5
5,2,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,3,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,4,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,5,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,6,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,7,2000.0,100.0,0.0,885.0,1,900,400,7.5
5,8,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,9,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,10,2000.0,100.0,0.0,802.5,0,900,400,7.5
5,11,2000.0,100.0,0.0,832.5,0,900,400,7.5
5,12,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,13,2000.0,100.0,0.0,892.5,1,900,400,7.5
5,14,2000.0,100.0,0.0,870.0,1,900,400,7.5
5,15,2000.0,100.0,0.0,22.5,0,900,400,7.5
5,16,2000.0,100.0,0.0,30.0,0,900,400,7.5
5,17,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,18,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,19,2000.0,100.0,0.0,825.0,0,900,400,7.5
5,20,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,21,2000.0,100.0,0.0,0.0,0,900,400,7.5
5,22,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,23,2000.0,100.0,0.0,832.5,0,900,400,7.5
5,24,2000.0,100.0,0.0,847.5,0,900,400,7.5
5,25,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,26,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,27,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,28,2000.0,100.0,0.0,817.5,0,900,400,7.5
5,29,2000.0,100.0,0.0,7.5,0,900,400,7.5
5,30,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,31,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,32,2000.0,100.0,0.0,870.0,1,900,400,7.5
5,33,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,34,2000.0,100.0,0.0,832.5,0,900,400,7.5
5,35,2000.0,100.0,0.0,870.0,1,900,400,7.5
5,36,2000.0,100.0,0.0,825.0,0,900,400,7.5
5,37,2000.0,100.0,0.0,855.0,0,900,400,7.5
5,38,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,39,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,40,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,41,2000.0,100.0,0.0,885.0,1,900,400,7.5
5,42,2000.0,100.0,0.0,870.0,1,900,400,7.5
5,43,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,44,2000.0,100.0,0.0,825.0,0,900,400,7.5
5,45,2000.0,100.0,0.0,15.0,0,900,400,7.5
5,46,2000.0,100.0,0.0,877.5,1,900,400,7.5
5,47,2000.0,100.0,0.0,892.5,1,900,400,7.5
5,48,2000.0,100.0,0.0,862.5,1,900,400,7.5
5,49,2000.0,100.0,0.0,825.0,0,900,400,7.5
5,50,2000.0,100.0,0.0,817.5,0,900,400,7.5
